# {"t_start": 1545333012.1042702, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.922924
-1.0,1,0.923474
-1.0,1,0.924018
-1.0,1,0.924567
-1.0,1,0.925111
-1.0,1,0.925667
-1.0,1,0.926226
-1.0,1,0.92677
-1.0,1,0.927364
-1.0,1,0.927946
-1.0,1,0.928533
-1.0,1,0.929099
-1.0,1,0.929687
-1.0,1,0.930251
-1.0,1,0.930807
-1.0,1,0.93136
-1.0,1,0.931941
-1.0,1,0.932502
-1.0,1,0.933039
-1.0,1,0.933583
-1.0,1,0.934135
-1.0,1,0.934653
-1.0,1,0.935162
-1.0,1,0.935713
-1.0,1,0.936238
-1.0,1,0.936749
-1.0,1,0.937303
-1.0,1,0.937938
-1.0,1,0.938576
-1.0,1,0.93921
-1.0,1,0.939782
-1.0,1,0.94035
-1.0,1,0.940927
-1.0,1,0.941508
-1.0,1,0.942098
-1.0,1,0.942651
-1.0,1,0.943215
-1.0,1,0.943777
-1.0,1,0.94435
-1.0,1,0.944879
-1.0,1,0.945408
-1.0,1,0.945957
-1.0,1,0.946509
-1.0,1,0.947048
-1.0,1,0.94759
-1.0,1,0.948143
-1.0,1,0.948709
-1.0,1,0.949264
-1.0,1,0.949816
-1.0,1,0.950386
-1.0,1,0.950922
-1.0,1,0.951468
-1.0,1,0.952052
-1.0,1,0.952604
-1.0,1,0.953182
-1.0,1,0.953761
-1.0,1,0.954327
-1.0,1,0.954889
-1.0,1,0.955464
-1.0,1,0.956053
-1.0,1,0.956599
-1.0,1,0.957154
-1.0,1,0.957734
-1.0,1,0.958277
-1.0,1,0.958831
-1.0,1,0.959384
-1.0,1,0.959928
-1.0,1,0.960468
-1.0,1,0.961012
-1.0,1,0.961566
-1.0,1,0.962116
-1.0,1,0.96267
-1.0,1,0.963215
-1.0,1,0.96376
-1.0,1,0.964303
-1.0,1,0.964845
-1.0,1,0.965399
-1.0,1,0.965935
-1.0,1,0.96649
-1.0,1,0.967033
-1.0,1,0.967576
-1.0,1,0.968132
-1.0,1,0.968682
-1.0,1,0.969247
-1.0,1,0.969784
-1.0,1,0.970333
-1.0,1,0.970917
-1.0,1,0.971462
-1.0,1,0.972009
-1.0,1,0.972551
-1.0,1,0.973169
-1.0,1,0.973787
-1.0,1,0.974463
-1.0,1,0.975149
-1.0,1,0.975872
-1.0,1,0.976525
-1.0,1,0.977124
-1.0,1,0.977733
-1.0,1,0.978299
-1.0,1,0.978885
-1.0,1,0.97947
-1.0,1,0.980122
-1.0,1,0.980703
-1.0,1,0.981337
-1.0,1,0.98188
-1.0,1,0.982427
-1.0,1,0.983052
-1.0,1,0.983612
-1.0,1,0.984153
-1.0,1,0.984734
-1.0,1,0.985299
-1.0,1,0.985932
-1.0,1,0.986478
-1.0,1,0.987105
-1.0,1,0.987777
-1.0,1,0.988404
-1.0,1,0.989031
-1.0,1,0.989757
-1.0,1,0.990462
-1.0,1,0.991091
-1.0,1,0.991717
-1.0,1,0.992409
-1.0,1,0.993042
-1.0,1,0.993747
-1.0,1,0.994407
-1.0,1,0.995088
-1.0,1,0.99586
-1.0,1,0.9966
-1.0,1,0.99737
-1.0,1,0.998091
-1.0,1,0.998785
-1.0,1,0.999426
-1.0,1,1.000054
-1.0,1,1.000681
-1.0,1,1.001258
-1.0,1,1.001896
-1.0,1,1.002526
-1.0,1,1.003157
-1.0,1,1.003786
-1.0,1,1.004423
-1.0,1,1.005063
-1.0,1,1.005687
-1.0,1,1.00631
-1.0,1,1.006936
-1.0,1,1.007558
-1.0,1,1.008187
-1.0,1,1.008821
-1.0,1,1.009451
-1.0,1,1.010073
-1.0,1,1.010698
-1.0,1,1.011332
-1.0,1,1.01196
-1.0,1,1.012581
-1.0,1,1.013208
-1.0,1,1.013843
-1.0,1,1.014448
-1.0,1,1.015189
