# {"t_start": 1545333392.7211132, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.807595
-1.0,1,0.808099
-1.0,1,0.808674
-1.0,1,0.809193
-1.0,1,0.809706
-1.0,1,0.810279
-1.0,1,0.810847
-1.0,1,0.811348
-1.0,1,0.811861
-1.0,1,0.812371
-1.0,1,0.812937
-1.0,1,0.813503
-1.0,1,0.814074
-1.0,1,0.814581
-1.0,1,0.815165
-1.0,1,0.815732
-1.0,1,0.816243
-1.0,1,0.816817
-1.0,1,0.817387
-1.0,1,0.817951
-1.0,1,0.818455
-1.0,1,0.81902
-1.0,1,0.819517
-1.0,1,0.820028
-1.0,1,0.820598
-1.0,1,0.821106
-1.0,1,0.821609
-1.0,1,0.822175
-1.0,1,0.822738
-1.0,1,0.823306
-1.0,1,0.82381
-1.0,1,0.824376
-1.0,1,0.824945
-1.0,1,0.825458
-1.0,1,0.825966
-1.0,1,0.826471
-1.0,1,0.826989
-1.0,1,0.82749
-1.0,1,0.828056
-1.0,1,0.828628
-1.0,1,0.829192
-1.0,1,0.829758
-1.0,1,0.830268
-1.0,1,0.830778
-1.0,1,0.83128
-1.0,1,0.831786
-1.0,1,0.832287
-1.0,1,0.832799
-1.0,1,0.833305
-1.0,1,0.83387
-1.0,1,0.834378
-1.0,1,0.834878
-1.0,1,0.835378
-1.0,1,0.835877
-1.0,1,0.83638
-1.0,1,0.836948
-1.0,1,0.837512
-1.0,1,0.838078
-1.0,1,0.838647
-1.0,1,0.839212
-1.0,1,0.839717
-1.0,1,0.840227
-1.0,1,0.840731
-1.0,1,0.841231
-1.0,1,0.841731
-1.0,1,0.842294
-1.0,1,0.842797
-1.0,1,0.843366
-1.0,1,0.843868
-1.0,1,0.844373
-1.0,1,0.844941
-1.0,1,0.845446
-1.0,1,0.846011
-1.0,1,0.846576
-1.0,1,0.847142
-1.0,1,0.847717
-1.0,1,0.84823
-1.0,1,0.848798
-1.0,1,0.849364
-1.0,1,0.849927
-1.0,1,0.850433
-1.0,1,0.85094
-1.0,1,0.851512
-1.0,1,0.852023
-1.0,1,0.852531
-1.0,1,0.853041
-1.0,1,0.853541
-1.0,1,0.854041
-1.0,1,0.854604
-1.0,1,0.855101
-1.0,1,0.855664
-1.0,1,0.856234
-1.0,1,0.856807
-1.0,1,0.857321
-1.0,1,0.857823
-1.0,1,0.858356
-1.0,1,0.858873
-1.0,1,0.85938
-1.0,1,0.859948
-1.0,1,0.860454
-1.0,1,0.861022
-1.0,1,0.861588
-1.0,1,0.862152
-1.0,1,0.862662
-1.0,1,0.863163
-1.0,1,0.86373
-1.0,1,0.864296
-1.0,1,0.864862
-1.0,1,0.865428
-1.0,1,0.86594
-1.0,1,0.866506
-1.0,1,0.867011
-1.0,1,0.867512
-1.0,1,0.868077
-1.0,1,0.868646
-1.0,1,0.869213
-1.0,1,0.86972
-1.0,1,0.87029
-1.0,1,0.870853
-1.0,1,0.87142
-1.0,1,0.871983
-1.0,1,0.872557
-1.0,1,0.873123
-1.0,1,0.87369
-1.0,1,0.874193
-1.0,1,0.874706
-1.0,1,0.875269
-1.0,1,0.875772
-1.0,1,0.87628
-1.0,1,0.876845
-1.0,1,0.877346
-1.0,1,0.877855
-1.0,1,0.878352
-1.0,1,0.87886
-1.0,1,0.879363
-1.0,1,0.879868
-1.0,1,0.880372
-1.0,1,0.880939
-1.0,1,0.881508
-1.0,1,0.882078
-1.0,1,0.882644
-1.0,1,0.883156
-1.0,1,0.883664
-1.0,1,0.884169
-1.0,1,0.884739
-1.0,1,0.885239
-1.0,1,0.885737
-1.0,1,0.886244
-1.0,1,0.886744
-1.0,1,0.887309
-1.0,1,0.887879
-1.0,1,0.888449
-1.0,1,0.889014
-1.0,1,0.889578
-1.0,1,0.890141
-1.0,1,0.890639
-1.0,1,0.891143
-1.0,1,0.891642
-1.0,1,0.892148
-1.0,1,0.892724
-1.0,1,0.893293
-1.0,1,0.8938
-1.0,1,0.894308
-1.0,1,0.894885
-1.0,1,0.895469
-1.0,1,0.896006
-1.0,1,0.896582
-1.0,1,0.897097
-1.0,1,0.897666
-1.0,1,0.898233
-1.0,1,0.898799
-1.0,1,0.899363
-1.0,1,0.899871
-1.0,1,0.900375
-1.0,1,0.900941
-1.0,1,0.901507
-1.0,1,0.902072
-1.0,1,0.902639
-1.0,1,0.903206
-1.0,1,0.903722
-1.0,1,0.90428
-1.0,1,0.904848
-1.0,1,0.905379
-1.0,1,0.90599
-1.0,1,0.906568
-1.0,1,0.907148
-1.0,1,0.907755
-1.0,1,0.908329
-1.0,1,0.908929
-1.0,1,0.909549
-1.0,1,0.910156
-1.0,1,0.910759
-1.0,1,0.911377
-1.0,1,0.912025
-1.0,1,0.91271
-1.0,1,0.913318
-1.0,1,0.913929
-1.0,1,0.914519
-1.0,1,0.915114
-1.0,1,0.915716
-1.0,1,0.916395
-1.0,1,0.916993
-1.0,1,0.917693
-1.0,1,0.918373
-1.0,1,0.91904
-1.0,1,0.919635
-1.0,1,0.920223
-1.0,1,0.920838
-1.0,1,0.921441
-1.0,1,0.922015
-1.0,1,0.922624
-1.0,1,0.923226
-1.0,1,0.923868
-1.0,1,0.924569
-1.0,1,0.925235
-1.0,1,0.92584
-1.0,1,0.926446
-1.0,1,0.927079
-1.0,1,0.927683
-1.0,1,0.928306
-1.0,1,0.928912
-1.0,1,0.929519
-1.0,1,0.930121
-1.0,1,0.930726
-1.0,1,0.931335
-1.0,1,0.931923
-1.0,1,0.932556
-1.0,1,0.933172
-1.0,1,0.933748
-1.0,1,0.934381
-1.0,1,0.935058
-1.0,1,0.935668
-1.0,1,0.936284
-1.0,1,0.936911
-1.0,1,0.937545
-1.0,1,0.938171
-1.0,1,0.938801
-1.0,1,0.939421
-1.0,1,0.940074
-1.0,1,0.940744
-1.0,1,0.941392
-1.0,1,0.941978
-1.0,1,0.942554
-1.0,1,0.94316
-1.0,1,0.943767
